Date,close,high,low,open,volume,returns,log_returns,ema_9,ema_21,ema_50,sma_20,sma_50,macd,macd_signal,macd_hist,rsi,stoch_k,stoch_d,bb_upper,bb_lower,bb_mid,bb_pct,bb_width,atr,obv,price_range,close_open,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,roll_mean5,roll_std5,roll_vol5,roll_mean10,roll_std10,roll_vol10,roll_mean20,roll_std20,roll_vol20
2018-03-15,145.56114196777344,147.2359541310754,143.8863298044715,144.82225292225175,4487868,0.6405532732374535,0.6668628157425426,0.19885812026447755,0.2024814864146531,0.19736894778639325,0.20776566600330443,0.1992443487427606,0.38505942138423577,0.43917134705613714,0.39615387592194756,0.3211856841055707,0.1988022175539551,0.15350458248925775,0.2050949548040649,0.20925598007947174,0.20776566600330443,0.2162004577923125,0.1430649994823478,0.11547379830500969,0.009104268688277023,0.07399780672541002,0.6535386819178032,0.5784557687891784,0.5631928038567219,0.5120063000696604,0.5837825235108983,0.6066850727963026,0.19441581483787154,0.08109727560588702,0.1238843803285225,0.20141456959521237,0.13954427181231066,0.1409142531474785,0.20776566600330443,0.07832592637196631,0.1108388883748842
2018-03-16,145.14376831054688,146.81327722698194,144.10031926711167,146.23937706873878,11016304,0.591944778753932,0.6197505356576223,0.19755943092536016,0.20163207399250457,0.19723708933781203,0.20692894186917807,0.19988085253356477,0.3783105553335539,0.42997851508736007,0.4009844459011097,0.3075572983993511,0.16683002831310864,0.15093862295288266,0.20534722646852702,0.20724774836875853,0.20692894186917807,0.2290749775913503,0.1591242185909432,0.11116060274806898,0.0037872412537662266,0.05605250241269778,0.5958227556581827,0.6405532732374535,0.5784557687891784,0.5631928038567219,0.5836830577079604,0.6578823269754827,0.192140452867363,0.02741910096619248,0.12541211343499123,0.1991802543084917,0.12131199716840854,0.11140643216378497,0.20692894186917807,0.08591272830826441,0.10895490556325875
2018-03-19,142.06558227539062,145.82200523696457,140.39607334273364,145.82200523696457,3588096,0.5113085391606383,0.5404321586999334,0.19498583903511582,0.2001484898877774,0.19679096069315205,0.2059896103160271,0.20030912113508872,0.36619063851279854,0.41991228868229336,0.3907078650242804,0.21783588675147844,0.09918834110157682,0.14781944946261508,0.20672442141319866,0.20379590785971718,0.2059896103160271,0.15455209642589393,0.19362845394598374,0.11767447032414503,0.002055444013089276,0.13705710173238272,0.5121014381975323,0.591944778753932,0.6405532732374535,0.5784557687891784,0.5120063000696604,0.504788754752453,0.18990166265636743,0.052725558633806985,0.1261469041116084,0.19705013957884993,0.13995619630474337,0.10618339174273805,0.2059896103160271,0.10238317457696133,0.12024078192052921
2018-03-20,140.99606323242188,142.58731678178557,140.0047897465017,140.39608316897835,1804554,0.571452103167045,0.5997319107780436,0.19239375306160988,0.1985526035007212,0.19625133713084864,0.20479695880668985,0.20052728247500237,0.3545640148873374,0.40925772634904134,0.3837853549904116,0.1908980133184705,0.0596383623959692,0.09985299736783107,0.2079108300423248,0.20002847274922564,0.20479695880668985,0.16988253647316115,0.22923533528048876,0.11269836582034685,0.0011844746639267806,0.05449395365090286,0.6497415288185232,0.5113085391606383,0.591944778753932,0.6405532732374535,0.5631928038567219,0.6218034112987194,0.18781511476994045,0.0771143946756896,0.12473675809526441,0.19450723937940836,0.14887685411934662,0.09415510183765048,0.20479695880668985,0.1192082753038526,0.11682925829681257
2018-03-21,141.33517456054688,142.1960168663336,140.36998097815658,141.3351745605469,2739537,0.6151257681376127,0.6422828010514435,0.19048914942205308,0.19718016876802624,0.19576806681492023,0.20333603038481007,0.20073867598493872,0.3466564792281836,0.39896468092577336,0.3880390548188367,0.2084598159371084,0.08302919915425522,0.07096885605981663,0.20786030150604104,0.19705946407336714,0.20333603038481007,0.2173614090448895,0.25046895489744303,0.10514456429394357,0.002506714263238619,0.032078697500158786,0.6301568556464534,0.571452103167045,0.5113085391606383,0.591944778753932,0.5784557687891784,0.6038358377982804,0.18631899528976212,0.0842822976339018,0.13303110346136127,0.19205475227981722,0.13918904782570146,0.09893877406447828,0.20333603038481007,0.12888535968825962,0.09553258405798147
2018-03-22,140.55259704589844,142.66559112358033,139.82218582668034,140.86563497464064,3383841,0.5802071596004121,0.6082959177781622,0.18857530975210093,0.19575164152135355,0.19522253569455636,0.2017669165243573,0.20068388821745517,0.3392046356456691,0.389062814999458,0.3926417721831336,0.1873781000838878,0.04589659549949647,0.052600466081200024,0.20756174760895807,0.19413795460993505,0.2017669165243573,0.22533016692885008,0.26975812387209636,0.1020749528904606,0.0008735008523684717,0.0624437086032357,0.6199726677170696,0.6151257681376127,0.571452103167045,0.5113085391606383,0.6405532732374535,0.5837825235108983,0.18385707684378827,0.07016894392263542,0.10172299402248229,0.1895852802466719,0.1244775479433845,0.09863780185772769,0.2017669165243573,0.13750311749470004,0.09441692814633898
2018-03-23,140.83953857421875,141.8047161853136,138.25699586760697,139.11783812922138,3980861,0.6135272099114555,0.6407327876215397,0.1871872937191431,0.1945192946447326,0.1947281755285413,0.20017183037177788,0.20021470890515436,0.3346244560618514,0.38011645815994805,0.40388453490419557,0.20365648941449502,0.17652899649050466,0.09288987164746076,0.20656050510231536,0.19193175286055986,0.20017183037177788,0.25761140814834965,0.2789155567714911,0.1019554307027265,0.002794866416533557,0.08304464523938081,0.6868733360242807,0.5802071596004121,0.6151257681376127,0.571452103167045,0.591944778753932,0.5836830577079604,0.18174136005400887,0.017649430627590737,0.11236339465081495,0.18736468793663696,0.09575112569092119,0.10645312656986555,0.20017183037177788,0.14119090582804217,0.0934169058524481
2018-03-26,142.66555786132812,143.21336216757936,139.84823308127383,140.8656021320453,2277261,0.6615546852560651,0.6870581684118413,0.18698724919793316,0.1938209855294931,0.19444269858710603,0.19884473008787387,0.19973148023496928,0.33584280763970975,0.37323199186595,0.4281452630124922,0.3021144596619247,0.3131150852485798,0.1721949729648988,0.20501113894712408,0.19088022306148947,0.19884473008787387,0.3252483707065235,0.27565516710714727,0.10113648726221579,0.0038939881557794502,0.07638925230788726,0.6887155477484256,0.6135272099114555,0.5802071596004121,0.6151257681376127,0.5113085391606383,0.5120063000696604,0.18203627424269914,0.027922650894482356,0.0923018332207231,0.18638165930462283,0.08052982050491186,0.10905387921635026,0.19884473008787387,0.1390513385994553,0.11020582297386275
2018-03-27,144.10028076171875,144.4133026536909,142.03946308290284,143.0046563745225,1888128,0.6487662351638074,0.6747719241231362,0.18754249970330691,0.19351773387109908,0.19431730628873561,0.19750597070229461,0.1993287787240037,0.3407013417380033,0.3688115677246653,0.4571378091224108,0.37091954972918423,0.4208968404324694,0.30144858744467484,0.20231637416633233,0.19105816529616648,0.19750597070229461,0.37892912502817583,0.2549964572599781,0.09653252613360631,0.004805294559076599,0.04683952858716072,0.6652680831196695,0.6615546852560651,0.6135272099114555,0.5802071596004121,0.571452103167045,0.5631928038567219,0.1835621326536546,0.05511478803422356,0.08201810379059833,0.18609811560032635,0.07476628941906863,0.11754449984157006,0.19750597070229461,0.12866489632929562,0.11034257886906186
2018-03-28,147.80450439453125,149.08273544156341,142.35249440125767,143.31768764883668,6983849,0.7175704079320895,0.7404616931034388,0.18983345376148542,0.19409812334299065,0.19458123998266685,0.19694933870525524,0.19909733977520153,0.35351232406170824,0.3681418225285865,0.5012692506818172,0.5149944046984193,0.7259623676741124,0.49082512812928986,0.20092198697592822,0.1914319842118893,0.19694933870525524,0.5061940338659161,0.2421579304608807,0.10914843682156791,0.008176054546408176,0.16755216930910166,0.7736308007716919,0.6487662351638074,0.6615546852560651,0.6135272099114555,0.6151257681376127,0.5784557687891784,0.18674209064540853,0.11718591058873329,0.1411461025003861,0.18694964185486798,0.10134439632834505,0.1702038360697396,0.19694933870525524,0.12235476845778952,0.14340795514814708
