Date,close,high,low,open,volume,returns,log_returns,ema_9,ema_21,ema_50,sma_20,sma_50,macd,macd_signal,macd_hist,rsi,stoch_k,stoch_d,bb_upper,bb_lower,bb_mid,bb_pct,bb_width,atr,obv,price_range,close_open,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,roll_mean5,roll_std5,roll_vol5,roll_mean10,roll_std10,roll_vol10,roll_mean20,roll_std20,roll_vol20
2018-03-15,261.74029541015625,266.233679514131,259.5403981343238,260.24249118608486,2877987,0.0039496830374095016,0.003941903517059794,258.1705598174211,259.01233871563926,267.37654266577266,255.40042266845703,271.2288787841797,-2.55372849441693,-4.503612939213805,1.9498844447968748,51.25972660058883,77.57014267985123,78.12939839883211,264.82024291063385,245.9806024262802,255.40042266845703,0.8365177136455708,7.376511083072856,8.269233104936214,-8278003,0.0255722236781255,0.005755417638545396,0.0010781878990546723,0.007788672632002891,0.028693640312380975,0.016734891316405376,0.0018180085267160973,258.50133056640624,4.250776756385853,0.016850579955403743,257.2141616821289,3.5490465320469338,0.014558734223779983,255.40042266845703,4.832265824503471,0.01623557107413331
2018-03-16,255.00021362304688,264.64230954214173,253.73644030255363,262.86365079643315,2762357,-0.025751028425131994,-0.026088390370888163,257.5364905785463,258.6476000708581,266.891196428803,255.08916168212892,270.50338256835937,-2.5908862956875396,-4.121067610508552,1.5301813148210126,44.12022469594106,38.14430192263464,64.93505974224443,264.121955455784,246.05636790847385,255.08916168212892,0.4950763816095591,7.082067865283127,8.457564257411349,-11040360,0.04276807883663055,-0.029914509478816742,0.0039496830374095016,0.0010781878990546723,0.007788672632002891,-0.018471005115648365,-0.002359382506561425,259.25958251953125,2.6683676561604206,0.019456336819934437,256.9848098754883,3.616794063652737,0.016944514996188702,255.08916168212892,4.633725435309838,0.017082721854285988
2018-03-19,243.95396423339844,255.56189821907802,241.84768485247196,255.18745426500627,3665423,-0.043318588767841226,-0.04428484657755372,254.81998530951674,257.3118149947254,265.99169712702246,254.38706893920897,269.5560250854492,-3.471655050892224,-3.991185098585287,0.5195300476930629,35.4144650104338,8.63725023379131,41.45056494542573,264.5225718603148,244.25156601810312,254.38706893920897,-0.014681155292499855,7.968567713265284,8.8330391937824,-14705783,0.05621639890010248,-0.044020541934409164,-0.025751028425131994,0.0039496830374095016,0.0010781878990546723,0.028693640312380975,0.002910686406038865,256.36696472167966,7.419512293207723,0.022271954595177848,255.57594299316406,5.442279782041388,0.021518873220008502,254.38706893920897,5.199403292275229,0.019404638979365108
2018-03-20,245.3113250732422,246.80912944516524,238.80527929230718,243.11145614849514,2855717,0.005564004028830283,0.005548582136947275,252.91825326226183,256.2208613654997,265.18070214452126,254.11091079711915,268.61615661621096,-4.013873523718672,-3.995722783611964,-0.018150740106708252,37.05798413533236,23.720106635159787,23.500552930528585,264.8985437693445,243.32327782489378,254.11091079711915,0.09214473895556993,8.490491760771457,8.773811405144947,-11850066,0.03262731612765276,0.009048808145854495,-0.043318588767841226,-0.025751028425131994,0.0039496830374095016,0.007788672632002891,-0.005441638802295423,253.34327392578126,8.369644978697044,0.02181402620250579,254.44322967529297,6.306687198664086,0.021795525673656883,254.11091079711915,5.533938949871621,0.018543635711620512
2018-03-21,246.3878631591797,249.2898248804579,245.40491575866758,248.35370082372583,1477158,0.004388456528112039,0.004378855332134719,251.61217524164542,255.3269524376524,264.44372806666473,254.12729110717774,267.68471160888674,-4.307068736043902,-4.057991974098352,-0.24907676194555073,38.39692277362435,27.645009572374978,20.00078881377536,264.866864627637,243.38771758671845,254.12729110717774,0.13967712808827307,8.452121355143941,8.431289148150002,-10372908,0.01576745328271489,-0.007915475622170966,0.005564004028830283,-0.043318588767841226,-0.025751028425131994,0.0010781878990546723,-0.019150180705720832,250.47873229980468,7.63669599918865,0.02234246101465967,253.90963745117188,6.77097626904992,0.021277015005547767,254.12729110717774,5.509284971309082,0.018075064577929203
2018-03-22,242.31573486328125,247.7452433473925,241.14557970996063,247.7452433473925,1681596,-0.016527308787396056,-0.016665408480469993,249.7528871659726,254.14411447634595,263.57596362731636,253.76454467773436,266.58476470947267,-4.812538823594963,-4.208901343997674,-0.603637479597289,35.33495052291137,12.798615823685292,21.38791067707336,265.5357850786558,241.99330427681295,253.76454467773436,0.013695692870356347,9.277293182048101,8.300458754527279,-12054504,0.027235803077978012,-0.021915692147105693,0.004388456528112039,0.005564004028830283,-0.043318588767841226,0.0039496830374095016,0.016734891316405376,246.59382019042968,4.940281270041883,0.02072780255620454,252.54757537841797,7.633070858834536,0.020624100081658936,253.76454467773436,6.038518914267773,0.018127283421164705
2018-03-23,241.42642211914062,242.3625463061619,234.03104675532109,235.01398000851773,2297852,-0.0036700577642735377,-0.0036768089494917037,248.08759415660623,252.9879606256909,262.7073541564075,253.56561813354492,265.5100930786133,-5.22466097635305,-4.41205327046875,-0.8126077058843002,34.68443568045524,22.965126544805052,21.13625064695511,266.0104207658342,241.1208155012556,253.56561813354492,0.012278483914726426,9.815843901782479,8.30267595426396,-14352356,0.034509476956624645,0.027285364514870483,-0.016527308787396056,0.004388456528112039,0.005564004028830283,-0.025751028425131994,-0.018471005115648365,243.87906188964843,2.0500308066839583,0.020245545743943365,251.56932220458984,8.410920719468836,0.02009501774352156,253.56561813354492,6.384049048350592,0.01777647001564518
2018-03-26,245.45176696777344,246.66871695238584,237.49469729809147,241.5668288366999,2440719,0.01667317443260763,0.016535703011977137,247.5604287188397,252.30285211133477,262.0306644627356,253.16776657104492,264.5383966064453,-5.166898276470846,-4.563022271669169,-0.6038760048016769,40.063166122142654,35.46517546559266,23.742972611361008,266.10615776718527,240.22937537490458,253.16776657104492,0.20181765699072204,10.221199461037646,8.364914789980416,-11911637,0.03737605871665561,0.016082249991780834,-0.0036700577642735377,-0.016527308787396056,0.004388456528112039,-0.043318588767841226,0.028693640312380975,244.17862243652343,2.1696551297875706,0.012314302354551845,250.27279357910157,8.235529284450077,0.018207517007330684,253.16776657104492,6.637254639024568,0.016518538897669556
2018-03-27,246.94960021972656,248.7750541895269,244.0944322856788,247.13683652318005,3071911,0.0061023526962418195,0.006083808744941624,247.43826301901709,251.8161928484613,261.43925017869606,252.7137466430664,263.6116342163086,-4.943275294624186,-4.6390728762601725,-0.30420241836401374,41.97787088091463,40.116451226713004,32.848917745703574,265.8542213025335,239.57327198359926,252.7137466430664,0.28067206197962524,10.399493366719598,8.101751012399536,-8839726,0.01895375372012533,-0.0007576219963304693,0.01667317443260763,-0.0036700577642735377,-0.016527308787396056,0.005564004028830283,0.007788672632002891,244.50627746582032,2.484357414378633,0.012363317857247254,248.92477569580078,7.454478306588058,0.018083478915733635,252.7137466430664,6.7409212683684085,0.016385672845648812
2018-03-28,242.22215270996094,247.13680508378624,241.0519973828597,244.56246336416348,2283408,-0.01914336976273423,-0.019328976644350904,246.39504095720588,250.9440073813249,260.68563851325547,251.95314407348633,262.3572283935547,-5.088856801994865,-4.729029661407111,-0.359827140587754,37.866291122136616,25.436137523255624,33.67258807185377,265.66139611846387,238.2448920285088,251.95314407348633,0.14506811913008807,10.881588396435571,7.957683633008608,-11123134,0.025120772946859868,-0.009569377990430698,0.0061023526962418195,0.01667317443260763,-0.0036700577642735377,0.004388456528112039,0.0010781878990546723,243.67313537597656,2.392402532969762,0.015111602236667921,247.07593383789063,6.428765531915263,0.018436671871225222,251.95314407348633,7.032184921537004,0.016740852027650438
