Date,close,high,low,open,volume,returns,log_returns,ema_9,ema_21,ema_50,sma_20,sma_50,macd,macd_signal,macd_hist,rsi,stoch_k,stoch_d,bb_upper,bb_lower,bb_mid,bb_pct,bb_width,atr,obv,price_range,close_open,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,roll_mean5,roll_std5,roll_vol5,roll_mean10,roll_std10,roll_vol10,roll_mean20,roll_std20,roll_vol20
2018-03-15,137.3315887451172,138.35700952230363,135.5631211333767,137.31673125521863,3657142,-0.0016206730884960052,-0.0016219877997960517,134.34657778012746,133.43319448184377,135.53876260637625,131.63696098327637,135.95230880737304,0.06728962040182296,-1.213090858782831,1.280380479184654,57.66140653588356,86.1048518741793,90.00720824240528,138.72509817262426,124.54882379392848,131.63696098327637,0.9017012939872802,10.769220341159947,3.7109731809273305,-62182404,0.020344105929716427,0.000108198686079599,-0.008250376494799094,0.04454387081798261,0.01672748005893232,-0.002706184000365819,0.006089550121085141,135.39371643066406,3.5050885996673222,0.02218405172278357,133.2938430786133,3.3232889543923005,0.019968624051919896,131.63696098327637,3.6361376564403254,0.018651249636070046
2018-03-16,133.0218963623047,136.27648563433812,131.66953791932778,135.68204076788516,12294654,-0.03138165386560221,-0.031884608314418535,134.08164149656292,133.39580374370385,135.44006196935385,131.44912071228026,135.7346501159668,0.0042839148578650565,-0.9696159040546919,0.973899818912557,48.6909978725337,52.88146908156876,75.57747124480203,138.17196701853214,124.7262744060284,131.44912071228026,0.6169724532124008,10.22881898307565,3.85033586984605,-74477058,0.03463300284385239,-0.01960572224979463,-0.0016206730884960052,-0.008250376494799094,0.04454387081798261,-0.006332144193913036,0.028751108433163308,135.87819213867186,2.766323866963416,0.028457508940997547,133.46177520751954,3.2554696103977396,0.02182486674889156,131.44912071228026,3.4487473873050285,0.01861748247476676
2018-03-19,128.028564453125,132.56120660729832,127.50842518953134,132.56120660729832,9910680,-0.03753766895323474,-0.038260350160842824,132.87102608787535,132.90787289910577,135.14941500793313,131.14621772766114,135.44534103393553,-0.4434568205867322,-0.8643840873611001,0.42092726677436787,40.77585255350009,14.91544982790882,51.30059026121896,137.91219273038408,124.38024272493819,131.14621772766114,0.26960798160786575,10.318215988162468,3.9691312486265713,-84387738,0.039466047591410355,-0.034192825112107625,-0.03138165386560221,-0.0016206730884960052,-0.008250376494799094,0.01672748005893232,-0.017198504542520032,134.9270812988281,4.419572826141955,0.032458326884819984,133.35626373291015,3.4257759735575224,0.02453839591999281,131.14621772766114,3.470871941771519,0.019930792084811112
2018-03-20,126.28978729248047,130.42117655529475,125.57645539545977,127.50840086308223,5625596,-0.013581165797427519,-0.013674233434956915,131.55477832879637,132.3062287530489,134.801978626935,130.88378372192383,135.14083526611327,-0.9279030754669577,-0.8770878849822716,-0.05081519048468608,38.4329607366702,5.228739551752582,24.34188615374339,137.96821331506177,123.79935412878588,130.88378372192383,0.17576807920477108,10.825526878393969,4.031673385141457,-90013334,0.038361939343637165,-0.00955712378441873,-0.03753766895323474,-0.03138165386560221,-0.0016206730884960052,0.04454387081798261,0.025098030315281017,132.44527130126954,5.18917855038014,0.015350308904835559,132.75289993286134,4.094051572126331,0.02304960270511069,130.88378372192383,3.6342356997154854,0.019724856948018683
2018-03-21,127.99881744384766,129.14312543266897,126.24520719798882,126.82479447312777,5800674,0.013532607727093193,0.013441859778742482,130.84358615180665,131.9146459067579,134.53518799230412,130.7615062713623,134.89239212036134,-1.1605477009709944,-0.9337798481800161,-0.22676785279097822,41.96273249052244,17.75597068345126,12.633386687704222,137.95562360003524,123.56738894268935,130.7615062713623,0.30798972957365894,11.003417647611649,3.9506908743942204,-84212660,0.022640195374863115,0.009257046113081986,-0.013581165797427519,-0.03753766895323474,-0.03138165386560221,-0.008250376494799094,-0.004043266864607542,130.534130859375,4.558358815158301,0.021021073455129935,132.37394104003906,4.35999845229483,0.023741095840187618,130.7615062713623,3.6905043207895623,0.019951583953860114
2018-03-22,123.25812530517578,128.5486800706312,122.9311788712415,128.5486800706312,9497264,-0.037036999507839896,-0.03774028901021999,129.32649398248049,131.12768948843225,134.09295023986772,130.48137435913085,134.49442993164064,-1.707768387844311,-1.0885775561128752,-0.6191908317314359,35.826769690408256,2.007309037848107,8.330673091017315,138.3540492026479,122.60869951561381,130.48137435913085,0.041245561544864265,12.067124341974914,4.069748754751041,-93709924,0.04557509848118565,-0.04115604113981197,0.013532607727093193,-0.013581165797427519,-0.03753766895323474,-0.0016206730884960052,-0.002706184000365819,127.71943817138671,3.543899294144494,0.021712880538072972,131.55657730102538,5.234669046062955,0.0261122184985572,130.48137435913085,4.038596981226932,0.021421703931359202
2018-03-23,122.88658142089844,124.10518577158042,120.74657692171425,121.8314366602635,7327480,-0.003014356119383055,-0.003018908441304947,128.03851147016408,130.37849784592916,133.65348479598657,130.27331886291503,134.09537139892578,-2.1466796245923376,-1.3001979698087678,-0.8464816547835698,35.38999992582828,11.584875531384592,10.449385084227986,138.69851921546677,121.8481185103633,130.27331886291503,0.061628380755397255,12.934652200605198,4.018953047259265,-101037404,0.02733096495184134,0.0086606937384912,-0.037036999507839896,0.013532607727093193,-0.013581165797427519,-0.03138165386560221,-0.006332144193913036,125.69237518310547,2.4966181396120564,0.022090512409978884,130.78528366088867,5.915326299994591,0.026129923548746613,130.27331886291503,4.322036586849141,0.02123574593812273
2018-03-26,124.69965362548828,125.66562642032679,119.63201536076936,122.60423934488784,7459884,0.014754029151318848,0.014646247314174642,127.37073990122893,129.86223928043452,133.3023541618494,130.11950645446777,133.7429393005371,-2.321459823677287,-1.5044503405824718,-0.8170094830948154,39.280140868033364,25.87250889940671,13.154897822879803,138.82898969893526,121.41002321000028,130.11950645446777,0.18885336380764445,13.386898677663167,4.162857190994848,-93577520,0.0483851469040823,0.0170908794981061,-0.003014356119383055,-0.037036999507839896,0.013532607727093193,-0.03753766895323474,0.01672748005893232,125.02659301757812,2.135637777462038,0.021433640703240952,129.97683715820312,6.159215870423841,0.02594802037020974,130.11950645446777,4.467870633336006,0.021490627586206183
2018-03-27,125.05632019042969,126.61673773291278,123.39187299767958,125.66562245976772,9496436,0.002860204936996791,0.0028561223337246707,126.9078559590691,129.42533754497953,132.97898028061726,129.93745765686035,133.4085823059082,-2.403488460814856,-1.6842579646289488,-0.7192304961859071,40.04489832632438,27.693447647109373,21.716944025966892,138.9065805750413,120.9683347386794,129.93745765686035,0.22789215227855203,13.805292299725702,4.0958577298690155,-84081084,0.025787299117090042,-0.004848599461106404,0.014754029151318848,-0.003014356119383055,-0.037036999507839896,-0.013581165797427519,0.04454387081798261,124.77989959716797,2.02143084078972,0.021059209520351226,128.61258544921876,5.486851304025887,0.019474095535688633,129.93745765686035,4.601062975622234,0.021425074368278018
2018-03-28,127.04769134521484,127.80560467496872,123.54046233276102,124.53615897398114,11726684,0.01592379458913218,0.015798341017592744,126.93582303629825,129.20918789045547,132.74638071452307,129.94488677978515,133.12844848632812,-2.2815099110586914,-1.8037083539148975,-0.4778015571437939,44.26565543237263,37.86026801447796,30.475408186998013,138.9041714817772,120.98560207779309,129.94488677978515,0.33831323978765143,13.789360896016126,4.107949487893207,-72354400,0.03357119123572598,0.020167093572866845,0.002860204936996791,0.014754029151318848,-0.003014356119383055,0.013532607727093193,-0.008250376494799094,124.58967437744141,1.6541802890041741,0.021516100787339024,127.5619026184082,4.501866245472005,0.02116043467589451,129.94488677978515,4.59601607720577,0.021530883812075387
