Date,close,high,low,open,volume
2018-01-01,240.2034454345703,245.5839274975585,238.79982713994022,242.7767194646951,4935049
2018-01-02,237.58334350585938,243.01062895580208,235.24400371443423,241.84095906008952,5496883
2018-01-03,241.7005615234375,245.06921633500858,237.67690874286714,237.67690874286714,7342607
2018-01-04,240.95199584960938,243.47849421893943,239.1273136881352,241.65379777926844,4123938
2018-01-05,243.2445526123047,248.20394133710542,241.04556759040523,241.7473694980502,7238574
2018-01-08,243.5252685546875,245.8178329377021,241.5602174487312,244.03991187835518,3945670
2018-01-09,252.5083465576172,253.9587258273397,241.65380405249905,244.13349855705417,13135536
2018-01-10,252.04051208496094,254.7541409327445,248.6250811960403,253.21018215352265,10967347
2018-01-11,253.1165771484375,256.25129832532565,250.1690145860841,251.7129732086125,6530547
2018-01-12,251.2918701171875,254.6605251434657,245.49032454185834,253.35050056557807,5842102
2018-01-15,249.70115661621094,254.00554791550852,248.53148661946685,251.29189067794508,3449870
2018-01-16,240.998779296875,251.15151993071592,239.54840001620968,251.01116525136035,5899206
2018-01-17,245.72427368164062,246.7067850365723,233.70006064584072,242.0749090765283,7901148
2018-01-18,234.1211395263672,247.92325952053076,230.93964290311868,246.4728516165409,6764646
2018-01-19,233.27896118164062,236.5072471596343,229.76995157986565,232.9982375578593,6511361
2018-01-22,234.8229217529297,236.83476250916203,229.81674324411216,234.40184345266604,5026796
2018-01-23,242.96385192871094,245.3499959140107,234.49545236863196,234.49545236863196,9049840
2018-01-24,242.30882263183594,248.34430205061565,240.10983755642596,242.3555980042601,9439889
2018-01-25,237.3026123046875,244.6949196536929,236.32008682711194,240.4373330478582,5921504
2018-01-29,237.72372436523438,243.5252844828658,234.63579283027318,238.70624998247624,5914647
2018-01-30,237.58334350585938,239.92268329728452,235.33758301737,235.33758301737,5013590
2018-01-31,234.02755737304688,241.04557671516307,231.64142794108798,236.78797545863986,6309912
2018-02-01,229.25531005859375,237.39621004993285,221.4886987397447,235.5247381310872,10509963
2018-02-02,209.0434112548828,226.72882976209007,191.3580070258734,224.5766341623942,16904503
2018-02-05,213.62850952148438,216.71644085718194,200.24748325225946,204.3647155143917,10372280
2018-02-06,210.96165466308594,215.9210577620131,196.50453794159372,198.422799381901,12918029
2018-02-07,210.77450561523438,217.0907227646365,208.66909989876697,214.28351514268,9498474
2018-02-08,214.61105346679688,218.68149642696116,210.86810953384693,211.38275290206917,8201053
2018-02-09,214.330322265625,217.3714641040116,207.26551298542583,207.73338096056224,7906691
2018-02-12,218.728271484375,222.19049153565405,215.21926178141712,216.99715431963696,7012358
2018-02-14,216.1082000732422,224.2958890779086,214.9385302154327,224.2958890779086,8092805
2018-02-15,216.2953643798828,220.27224226388643,213.20744709250883,218.0264816406694,5417282
2018-02-16,211.1488037109375,219.2897176018012,209.88556879139438,217.6989551222183,6524609
2018-02-19,209.0434112548828,211.0084625150829,204.22437669142724,210.44701521839778,7983021
2018-02-20,210.63417053222656,212.87993112734588,207.26551536134994,209.27734196621944,5759220
2018-02-21,206.7976531982422,212.41206912217638,204.55189253994774,211.94420112851518,5996226
2018-02-22,205.7215576171875,207.82696353844423,204.2243743619036,205.253689634686,6933969
2018-02-23,210.68093872070312,211.28917564152232,205.908694049322,206.0490487274049,4446123
2018-02-26,213.48814392089844,215.2192610799946,209.83877955299474,212.6927769577384,4593608
2018-02-27,208.15447998046875,214.18997460423063,206.98480992632113,214.18997460423063,4117630
2018-02-28,211.71023559570312,212.87990540562413,205.16008466014546,206.6104780800867,6333501
2018-03-01,209.8855743408203,213.58172845070231,208.80946944216782,211.05524426661825,3581145
2018-03-05,208.5755157470703,209.55804124753348,205.58116387562688,207.0783469504466,3539064
2018-03-06,202.6335906982422,212.08451372777063,200.2942511941715,209.979108174107,6144090
2018-03-07,201.60430908203125,203.75650463879234,198.56316722175077,201.18323075701656,5878878
2018-03-08,204.36473083496094,205.53440080145728,196.27062037808543,202.63362785146506,6237904
