Date,close,high,low,open,volume
2018-01-01,977.68505859375,992.8042240769613,925.3603472121298,925.3603472121298,34607
2018-01-02,1006.9217529296875,1043.763084340308,962.748533391725,984.5618622791212,98515
2018-01-03,1036.248779296875,1050.1382927086768,989.1155124732202,1017.5320462600605,39455
2018-01-04,1036.385498046875,1051.6866669426329,1022.8147370907617,1022.8147370907617,27738
2018-01-05,1027.5963134765625,1046.449576063191,1017.7142882929418,1018.2607387252798,14925
2018-01-08,1012.2042236328125,1035.4749015524458,1006.4207420570268,1027.3688660998428,16613
2018-01-09,986.064453125,1025.774779742947,974.6796054031026,1012.3406594311083,20127
2018-01-10,979.3699951171875,1000.9100338888426,960.8809615275895,983.650652559049,27717
2018-01-11,960.7901611328125,994.9447067851296,956.3272782648775,972.4937632069741,16048
2018-01-12,950.680419921875,973.6322296951985,944.4870179550242,973.6322296951985,14647
2018-01-15,949.9971313476562,963.5677787962862,943.1206399114957,963.5677787962862,18617
2018-01-16,921.3984375,974.5428797829776,906.2337994243576,950.8623985919893,65307
2018-01-17,908.4198608398438,924.4952336932919,901.6800082391951,921.89951045106,28266
2018-01-18,896.0784912109375,944.4868815820541,888.9288297242863,934.6959134267918,57109
2018-01-19,907.873291015625,913.6568270467866,892.7997636602137,910.4234858024794,18697
2018-01-22,935.6068115234375,942.6654173051913,892.5720859508092,907.1446914357203,34561
2018-01-23,919.8501586914062,959.9703505543384,899.8583551685829,947.2193212300873,47301
2018-01-24,1103.7838134765625,1103.7838134765625,965.4351173487606,971.7195757260246,776956
2018-01-25,1220.5924072265625,1298.6014118708617,1070.4034626423315,1133.9309176683282,615266
2018-01-29,1210.2550048828125,1249.6009976546848,1186.9843295870758,1210.4371179905802,170404
2018-01-30,1162.4384765625,1238.4892554385885,1151.1446859664286,1194.95355551411,111395
2018-01-31,1101.5068359375,1174.0055257658287,1093.8561958454306,1164.8976473657835,77960
2018-02-01,1194.7716064453125,1210.437113784453,1108.201172458415,1119.358324184419,213461
2018-02-02,1184.79833984375,1220.4557060282946,1146.4997778664037,1174.8252574643127,182966
2018-02-05,1182.430419921875,1219.5450277491937,1095.9055673183102,1147.5927818999132,150618
2018-02-06,1129.0125732421875,1161.2544847004908,1102.9640635076819,1112.982729650196,53435
2018-02-07,1206.201416015625,1222.2768377949271,1138.4843869177787,1156.7001371084632,110746
2018-02-08,1204.5625,1284.1652681222558,1190.3997046425575,1211.803218842328,150680
2018-02-09,1195.3634033203125,1210.4369858783678,1165.8083836902263,1184.024139685386,105534
2018-02-12,1347.6925048828125,1404.4346226297264,1206.6570528554075,1214.990782482526,404410
2018-02-14,1329.97802734375,1364.360270474876,1297.8727539564072,1347.966088319637,175103
2018-02-15,1323.3291015625,1407.1671637863635,1304.5214222657232,1343.4120172070461,185383
2018-02-16,1271.1866455078125,1356.1632022497952,1261.851069400989,1356.1632022497952,95518
2018-02-19,1204.881103515625,1291.4969939182613,1184.9348301041312,1275.1028148699336,163887
2018-02-20,1150.5072021484375,1245.001444419556,1143.0387860265434,1206.7939374383825,158951
