Date,close,high,low,open,volume
2018-01-01,920.6459350585938,937.6377024416639,914.0079064059888,914.7176167138242,334274
2018-01-02,919.1011962890625,926.6577810761659,905.8250377971341,920.9798950777523,322121
2018-01-03,917.0973510742188,928.2025905885404,912.2127539667712,919.1013170974127,351927
2018-01-04,913.7572631835938,923.4847677864208,909.2066782899171,923.4847677864208,104294
2018-01-05,919.0595092773438,925.9898619087153,909.7495935590526,910.1252925883675,311773
2018-01-08,933.2540893554688,936.0095552215014,923.9441739821087,926.8248049026463,284048
2018-01-09,935.6756591796875,938.5146027404273,925.5724529695407,934.6319374239707,185544
2018-01-10,933.71337890625,939.4329531068054,929.580281983279,933.5046345783031,159804
2018-01-11,939.391357421875,946.029386930486,932.6697486331446,936.4271469042719,295973
2018-01-12,951.5401000976562,956.0072082177188,938.1387757374688,938.4726851129981,304274
2018-01-15,952.458251953125,956.0486939321411,946.4464581415563,946.4464581415563,172721
2018-01-16,944.4845581054688,959.3470923363908,941.0193820543317,947.74098983938,292396
2018-01-17,953.4188232421875,956.0490221599555,941.854407857144,945.9875047808214,216010
2018-01-18,967.9055786132812,972.9572317001409,953.8780220966141,956.8839197840476,353631
2018-01-19,961.0169677734375,972.4979042758723,956.5498601376756,968.5735522054111,135295
2018-01-22,979.0526733398438,980.2633496537932,957.6771729310024,960.2238944649592,167067
2018-01-23,966.19384765625,979.052516392966,957.1343657937649,979.052516392966,256965
2018-01-24,963.814697265625,972.2896384775297,951.8744766564729,960.2242527674946,313907
2018-01-25,961.05859375,969.2830973860495,956.25747566654,961.8935708079931,297309
2018-01-29,959.2217407226562,972.9988629799793,943.8581415777915,970.9948975391854,108093
2018-01-30,950.7052001953125,960.4327068089956,947.7410917276059,956.0490756759834,85730
2018-01-31,936.3017578125,953.5440591267305,932.377405344788,947.6992181338346,86920
2018-02-01,943.8999633789062,947.8244174925802,929.3296515707436,940.184355497446,120516
2018-02-02,933.2123413085938,951.8322727773722,929.4131540610571,938.514426446481,258400
2018-02-05,937.3873291015625,950.5799098893607,908.4553439481713,919.3100493446108,1051990
2018-02-06,918.6419067382812,924.4867473423174,903.4453619381597,920.1449065211202,755874
2018-02-07,917.8488159179688,928.4529870758687,913.0894859803789,926.8248220777306,298648
2018-02-08,919.1846923828125,929.9141297430666,917.2643058485278,923.0673570105131,160079
2018-02-09,919.1846923828125,926.8247546645587,909.5407662263232,916.805027587104,270893
2018-02-12,913.3817138671875,925.9898510572601,908.580594260714,925.9898510572601,167510
2018-02-14,915.42724609375,920.562376333312,908.0377181519065,914.3000472426093,70696
2018-02-15,909.1651000976562,922.4830504681789,905.198957541479,919.3100956528573,106464
2018-02-16,898.8949584960938,914.5089950667291,891.9228156827395,914.3002507172503,214405
2018-02-19,895.5965576171875,908.4134377283059,885.0758648914006,895.0955916637561,115974
2018-02-20,891.5469970703125,899.2705369653257,888.4576218826825,899.2705369653257,114866
2018-02-21,902.4016723632812,909.2484451144237,891.0042123965455,891.7557123145818,443620
2018-02-22,870.171630859375,907.6203431228142,863.366545344057,907.6203431228142,726558
2018-02-23,876.5592041015625,884.5749657395976,870.4638290843611,872.5512723195754,248270
2018-02-26,879.105712890625,885.493308770477,875.0560939099104,884.240842987209,185744
2018-02-27,876.016357421875,889.0001918398017,871.4239827817361,879.4397435866111,434248
2018-02-28,869.2947998046875,875.8911405044455,859.1915954042654,875.8911405044455,412526
2018-03-01,882.4873046875,893.4254841550567,866.8314842875866,871.6742902424114,1128302
2018-03-05,875.3068237304688,880.8593417382018,867.5414933659569,880.8593417382018,285627
2018-03-06,867.0819702148438,879.1474510427311,865.0363169923247,879.1474510427311,92786
2018-03-07,873.5531005859375,878.9804523531101,860.0265107981243,868.1257488187648,209926
2018-03-08,865.9132080078125,876.7679123847342,860.1518445302593,875.8076681508195,133565
2018-03-09,866.4142456054688,878.3543602516181,865.0365126277744,866.7899446330474,372138
2018-03-12,871.6744995117188,879.6485733868349,863.8674822498567,866.7064254157898,211717
2018-03-13,872.4677734375,876.7261371470267,866.6646202312982,874.2212053266067,178164
2018-03-14,863.8674926757812,873.3862542642314,859.6091288384572,873.3862542642314,264531
2018-03-15,870.338623046875,873.553265469009,861.6966278331562,869.2114240061197,138329
2018-03-16,872.0919189453125,874.9726515174241,864.2432145974768,871.4656860286705,306314
2018-03-19,863.3666381835938,872.5931792943315,852.4284545453752,872.551389653632,398192
2018-03-20,873.1412353515625,876.1617389373964,857.5351635964878,866.7226012184157,224802
2018-03-21,875.029052734375,882.2447285559664,872.1343224147821,880.5666596476336,204119
2018-03-22,876.9588623046875,882.4965722186952,858.5001535918229,874.2739927388483,496563
2018-03-23,870.2464599609375,875.1129005682413,864.5829776226483,870.0786940453175,182599
2018-03-26,875.7422485351562,878.0495933815962,869.0299726182401,875.5324899127527,187429
2018-03-27,875.9100341796875,879.3081649075929,869.5333923993314,879.3081649075929,241624
2018-03-28,886.7754516601562,892.7325752400202,872.5957502346062,872.5957502346062,793969
2018-04-02,887.027099609375,896.7599802889506,881.1958516760191,891.809656995964,462560
2018-04-03,910.3524169921875,912.0304859636017,887.908244499523,888.5375203638033,322658
2018-04-04,915.7222900390625,920.4208628382253,903.6821652345811,911.1914831743962,303460
2018-04-05,915.6802368164062,922.895912683278,906.283091839252,922.895912683278,188886
2018-04-06,919.9173583984375,930.1535373520261,909.4294281504191,917.9036553065793,198083
2018-04-09,918.9944458007812,924.1544255726897,912.8694535356033,912.8694535356033,191641
2018-04-10,915.7222900390625,922.937966382906,909.0519041929355,922.937966382906,308467
2018-04-11,919.2881469726562,923.3574437096718,912.6597541074016,915.3866161628822,442967
2018-04-12,925.37109375,930.5730662498761,916.5612322310133,922.51835620247,326462
2018-04-13,920.546875,927.1332764343164,913.91848086523,921.2600339591669,200357
2018-04-16,922.3086547851562,925.0355168529768,912.4919923094827,914.5475858228976,169508
2018-04-17,922.0988159179688,931.3281944212423,917.9036438710262,924.6159191461343,279221
2018-04-18,927.3428344726562,931.5380067616074,916.4773792127521,924.3642211790216,400221
2018-04-19,932.4609985351562,943.4104400509041,928.8532115316932,938.8796331333116,748038
2018-04-20,924.7838745117188,934.768406513122,922.3507561629949,934.768406513122,224510
2018-04-23,927.30078125,931.1184287522209,923.1895946121521,924.6997950848743,326504
2018-04-24,922.9380493164062,935.4815754727207,919.5819109552557,930.489360628995,405187
2018-04-25,931.202392578125,934.6844061372932,922.3506403102455,923.4413236761771,367959
