Date,close,high,low,open,volume
2018-01-01,612.6708374023438,626.1511564396293,610.4033965766884,626.1511564396293,225507
2018-01-02,609.7510986328125,615.310958052666,603.1973143861278,615.0003707627069,728892
2018-01-03,612.7640991210938,616.1807874527697,607.6080420129276,607.6080420129276,439615
2018-01-04,614.6588134765625,617.609535314097,610.6829998846678,615.0004538543056,404134
2018-01-05,615.0315551757812,616.833086964499,608.9436790005092,614.969449079264,334704
2018-01-08,617.9200439453125,619.9389464704145,613.1987876684435,619.9389464704145,375906
2018-01-09,613.9132690429688,619.9700912620515,611.2110286386786,619.3489166425651,356152
2018-01-10,607.825439453125,616.8019878036464,605.1231988457848,613.7580499435775,414211
2018-01-11,611.8944091796875,615.46636255049,606.5209241637368,611.7080340312739,423516
2018-01-12,615.8079223632812,617.4230786487092,607.6389818109775,614.9382665739761,259963
2018-01-15,621.6473999023438,631.4314971647003,615.0314523911939,615.8079490890347,1697655
2018-01-16,624.722412109375,631.7731593408095,618.8830179680119,625.343586739628,568351
2018-01-17,620.8087158203125,628.636016071732,612.235971943449,624.7223659460223,467842
2018-01-18,643.048095703125,653.5155301046907,622.951886523272,622.951886523272,1979728
2018-01-19,652.86328125,655.3791462906188,642.9859687111334,644.0731095071237,962872
2018-01-22,678.7989501953125,682.0913690748993,646.8375763797956,649.1671234053246,1050280
2018-01-23,674.2639770507812,683.3336827007395,660.4420188614948,683.3336827007395,1426413
2018-01-24,694.267333984375,700.7279615622684,665.1324606507169,674.0157951334584,1650483
2018-01-25,667.8034057617188,699.5162938960798,661.0321938173344,698.8640094458573,1660219
2018-01-29,658.4852294921875,673.3632755586457,653.7018669878125,664.6973162040697,1939369
2018-01-30,657.0564575195312,663.2064382367116,653.5155009337058,659.7276446054045,410211
2018-01-31,654.3853149414062,665.9088384034387,647.9868520359641,665.9088384034387,3530017
2018-02-01,654.3231811523438,660.2246813370289,644.2284394400083,658.485312762382,825828
2018-02-02,653.2670288085938,664.2003722482896,646.8685668055866,652.2109979252232,775993
2018-02-05,645.4398803710938,648.5459242688845,635.0034978012204,647.1792490292179,460689
2018-02-06,627.158447265625,634.2470681976166,619.6967170515354,628.0289407097141,1211173
2018-02-07,629.0862426757812,641.2737239934855,623.9563015475279,634.185100842209,563382
2018-02-08,632.7238159179688,637.3563158935866,626.7855468767924,635.8329091623514,587517
2018-02-09,632.1331787109375,638.9730819500671,621.1582164061691,621.8111294578764,383464
2018-02-12,640.1544189453125,643.5433155329962,632.5994379083137,634.2472332976282,263572
2018-02-14,638.9107666015625,651.0360804202783,633.0035814096349,642.8281870671541,2371077
2018-02-15,638.133544921875,646.4036044893023,634.869037237378,642.9836250817592,895728
2018-02-16,641.0249633789062,645.3465764445787,631.7910471527239,636.1126602183963,340287
2018-02-19,645.3156127929688,647.1188803868397,637.2631884143271,643.3258473888466,427128
2018-02-20,655.8240356445312,663.2235442032437,645.159962669264,650.4142348358058,591634
2018-02-21,657.3786010742188,661.1094672062274,653.181376675709,659.0574794479227,522387
2018-02-22,647.9583129882812,661.6381201827734,643.63669897753,657.3787290339003,829582
2018-02-23,651.7823486328125,652.9016199384076,642.2064620022827,652.9016199384076,408862
2018-02-26,662.5706787109375,667.6073705384559,649.2328442628385,654.1451473248085,549817
2018-02-27,678.6134643554688,682.7174399971127,665.5243495340226,666.3327342491195,992295
2018-02-28,665.6175537109375,683.6500521687357,661.1093864001186,676.5613732272551,1145616
2018-03-01,671.6802368164062,677.2765355502037,654.145121907712,665.6175798547924,1148998
2018-03-05,668.6334228515625,673.856670042342,661.638048252888,671.3694067644229,505035
2018-03-06,677.3078002929688,691.8892411010568,668.1360480652809,676.5304984189892,1094581
2018-03-07,678.2093505859375,695.029332190228,669.4107088946218,680.2301985812163,700111
2018-03-08,663.5344848632812,694.2829868798076,655.2332859425762,683.9609403320113,767578
2018-03-09,667.1099853515625,670.1879386475082,657.4407932119992,659.0575057289053,373114
2018-03-12,670.6853637695312,677.1522136816762,668.2914064778527,671.5559143950509,349089
2018-03-13,679.2974853515625,681.5671109156639,669.068685760246,674.4784875588169,433273
2018-03-14,675.5975341796875,683.3702085005806,668.6643842864843,680.5720594078964,281898
2018-03-15,667.1410522460938,678.9554808268697,664.1252649465259,671.6180802895088,251907
2018-03-16,656.6323852539062,668.353506874145,650.2588417785063,667.8249827298251,2140009
2018-03-19,651.2227172851562,667.638506063212,648.3001788138843,659.5860834112362,1953435
2018-03-20,664.3739624023438,666.0528407440321,651.2226823092036,651.2226823092036,345360
2018-03-21,669.4104614257812,676.1881956877104,659.8034954735748,667.0786708097854,443469
2018-03-22,674.07421875,675.8774858117097,666.0528227784105,667.8250068809177,853495
2018-03-23,680.82080078125,682.9349541428728,663.8453510478591,663.8453510478591,616420
2018-03-26,685.9508666992188,699.5995887199163,676.9035046453491,681.442698688862,860946
2018-03-27,673.2658081054688,693.31921186754,670.4676587433192,691.3605300854332,555271
2018-03-28,680.0435791015625,689.5883817709783,668.5400945485829,670.4366105129217,661080
2018-04-02,693.5369873046875,696.3973600796793,672.7995835606525,686.9458049006961,364870
2018-04-03,687.412109375,695.6510867346256,675.3178769746338,693.3192953188351,689973
2018-04-04,674.789306640625,689.1842465110261,665.990665785568,687.7229489094548,633168
2018-04-05,675.1622314453125,683.9608706369892,671.244868417946,683.9608706369892,1361034
2018-04-06,677.649658203125,680.8830831748788,673.421350756524,677.7740469767311,524569
2018-04-09,673.5457153320312,680.1679798440066,668.7577439689682,677.7117997779063,520810
2018-04-10,670.0014038085938,677.649691296617,668.5090800234443,674.0121307221265,272964
2018-04-11,668.5712890625,674.6650303042426,665.9907767706244,674.043257151253,1226929
2018-04-12,670.063720703125,673.0795085879738,664.1253938348975,671.3384069991071,452130
2018-04-13,666.5191650390625,675.2867226067359,663.0370197644577,675.2867226067359,1502832
2018-04-16,670.3744506835938,674.6027579422516,660.9851196554418,660.9851196554418,913558
2018-04-17,669.3173828125,676.5926175464303,665.9596259572254,672.7684454811719,426153
2018-04-18,703.454833984375,709.3620198298182,668.9443216054955,669.3173740687074,2216571
2018-04-19,693.7857055664062,718.8136399228111,690.2103107705651,708.833560530022,1523106
2018-04-20,696.1485595703125,704.4497601586299,691.2051729302094,693.7856850855526,1009224
2018-04-23,693.2259521484375,708.7401052295597,688.6556188236956,701.0607930112825,563677
2018-04-24,700.84326171875,704.0455468992083,694.9360187535505,699.4752698095143,553909
2018-04-25,679.88818359375,703.890092730793,672.3642285136477,703.890092730793,946804
2018-04-26,691.7337646484375,696.4284307264655,675.784276240089,685.3601631064219,1640110
2018-04-27,693.443603515625,696.4283075667121,688.033859445308,694.5317916927127,270010
2018-04-30,694.593994140625,700.1281272630275,692.106731145821,697.0190342873981,258438
2018-05-02,695.8998413085938,715.8599995729747,690.2413757111447,693.9411591951704,893883
2018-05-03,692.5421142578125,705.755619140135,687.1012860961534,695.1847924628744,536182
2018-05-04,688.4691162109375,696.4282888475735,682.2199047250534,696.4282888475735,305841
2018-05-07,686.2617797851562,693.3193202093844,667.8250854576529,690.2102838528815,567711
2018-05-08,698.9155883789062,712.59545020366,672.2399175955622,689.5573398388625,3314394
2018-05-09,677.929443359375,698.915565215669,673.5457212255261,693.3503490144222,1029331
2018-05-10,670.5299682617188,683.308139791135,666.643630224658,674.6649699949413,513127
2018-05-11,671.0584716796875,675.5665826744686,662.0732757226823,675.2867790964546,395736
2018-05-14,672.3333129882812,676.9036478891097,665.5244920179047,674.6651048910481,567279
2018-05-15,677.52783203125,687.510313815648,670.4868750487293,670.4868750487293,722836
2018-05-16,684.4122314453125,688.4177493940343,673.1779869697772,677.5277600052012,823021
2018-05-17,676.5891723632812,692.7990193988719,669.6733560138408,683.1294480124977,858336
2018-05-18,678.93603515625,686.5402459089519,668.9534958999509,676.589049454866,399703
2018-05-21,676.4638061523438,689.8259810298798,673.5222814909464,682.1278569700764,322254
2018-05-22,674.7114868164062,683.6300328243191,667.326274299266,679.7183707385731,411420
2018-05-23,691.328125,693.1430852400706,672.86515187939,675.7441057010825,592768
2018-05-24,700.027587890625,702.1868031739873,688.4490874445615,697.1799196807549,703809
2018-05-25,703.250732421875,706.2548854077211,688.5117088997175,700.1214374321554,401527
2018-05-28,700.8726196289062,709.1027137229931,696.6793301620465,704.3774560206339,464143
2018-05-29,709.6971435546875,716.4251878858498,699.2764933515843,703.3133543299529,544399
2018-05-30,709.3843994140625,718.92877136333,705.9734195391275,708.4768904812865,671439
