Date,close,high,low,open,volume
2018-01-01,843.75341796875,852.1121413281913,840.8398174874816,849.7239346540653,1032734
2018-01-02,836.0155639648438,848.2909216597768,832.2899386217123,848.1954167251614,1199522
2018-01-03,839.6456909179688,845.281823529462,833.8184318108413,839.4068702571641,3960088
2018-01-04,838.8815307617188,843.228055408529,831.1437058673188,840.8876011199915,1924978
2018-01-05,859.8977661132812,863.9577176845322,836.8276650390173,840.6487959296065,2694063
2018-01-08,882.012451171875,885.547008606334,864.5307904948568,865.8682095151901,3798830
2018-01-09,881.9647216796875,890.8010863431449,874.2269554048283,883.1110725404365,1729594
2018-01-10,884.4006958007812,891.2787427759736,874.1314069638662,881.9647366215623,1583387
2018-01-11,887.6487426757812,893.1416184865153,884.257500575538,888.0786315743094,915497
2018-01-12,878.000244140625,895.0998265833845,867.6354509011302,889.3681307888271,1291426
2018-01-15,875.5642700195312,883.3498466621353,873.1283110099353,878.764501766574,614597
2018-01-16,866.2025146484375,882.7766447632741,864.5307700654381,878.8600093482906,963028
2018-01-17,878.2390747070312,879.3376730690458,854.4525718747533,867.396640028999,1479797
2018-01-18,879.8629760742188,885.5469188759564,874.4178539086396,882.5377555380308,2318124
2018-01-19,882.7766723632812,884.5917327181867,865.8682161255316,883.636450069463,1343268
2018-01-22,888.4606323242188,891.2787278515815,877.4748816593815,883.6364665195208,1132432
2018-01-23,895.4342041015625,899.3031456318779,884.6872738636378,888.5084046148999,1507345
2018-01-24,916.163818359375,918.981913851999,891.6130424716023,895.0998474837038,1976531
2018-01-25,907.1841430664062,926.6241206252355,902.8853713727841,922.8029902309047,2611485
2018-01-29,871.4088134765625,911.3396151412952,867.396614830499,907.184159086408,1520775
2018-01-30,862.3814086914062,872.6984496072195,857.5094905190523,870.6446269017792,941196
2018-01-31,844.2310180664062,861.3783528102211,836.8275777382426,859.7543606899752,1590192
2018-02-01,821.9251708984375,846.6192027421271,814.0918419312245,844.4220644272048,1834018
2018-02-02,809.1243286132812,839.2157292641883,807.2137634925887,822.3072162848955,2532888
2018-02-05,811.1304931640625,819.1548909281383,796.705748144685,805.3032921894119,1407031
2018-02-06,765.0859375,797.565549289288,754.1001864536232,787.1529445403906,4675402
2018-02-07,770.005615234375,777.1224830711774,746.8400095620012,760.4050356787427,5037897
2018-02-08,776.1193237304688,779.5105651406889,764.2260442555773,773.6833648755681,2057573
2018-02-09,785.3856811523438,792.2159173523106,763.2708637185186,768.0472771335282,2767071
2018-02-12,802.8673706054688,809.1244607363013,788.5858823350848,791.7383036378264,1781070
2018-02-14,790.5919799804688,809.7454457481662,788.1082681546777,809.7454457481662,1135323
2018-02-15,785.5289306640625,795.0817573979215,782.3765095030544,792.8846189102994,872676
2018-02-16,788.2036743164062,792.6935143364393,784.4781070446701,786.6752454314618,589728
2018-02-19,777.9822998046875,797.6611012558523,770.9131840879913,788.9680514986304,1260233
2018-02-20,779.319580078125,785.6244805991046,773.778952327562,775.689517641951,740252
2018-02-21,777.5523071289062,790.9262639279091,775.2118530279158,780.274839297802,1184810
2018-02-22,764.2738647460938,779.0329932005744,760.6438023739514,776.6447865997143,1669008
2018-02-23,771.3907470703125,778.3642988191947,767.1874800487753,767.1874800487753,1754473
2018-02-26,784.5736694335938,787.6305857331416,773.9223023177284,776.6448346889559,1034951
2018-02-27,789.35009765625,794.2698269727545,782.5198612109455,787.8216686308779,976292
2018-02-28,783.2839965820312,791.8337876993114,778.650840887681,787.0573745953363,882036
2018-03-01,767.9517211914062,787.3916991772439,766.4232340166063,783.3317480440886,1311644
2018-03-05,754.8167114257812,769.9579201561462,753.7181129071953,768.0473545974461,1944252
2018-03-06,738.8155517578125,759.4496316346136,734.0391389802363,756.5837839680679,2526715
2018-03-07,727.6865844726562,738.8156510626033,722.1937090401419,737.4782319827904,1288034
2018-03-08,736.666259765625,739.77092846619,716.6053235465896,730.7912479791479,1345222
2018-03-09,730.3136596679688,746.0758249845436,727.925452801821,740.3441285057892,813679
2018-03-12,735.3765258789062,739.1021513010094,727.1611189299379,733.6570288786363,1174238
2018-03-13,745.693603515625,749.8013655015651,734.2302118655412,735.567630880381,881387
2018-03-14,746.6011352539062,751.6163691113743,742.7800046958354,745.0249538821971,698211
2018-03-15,741.9203491210938,756.5839155766681,739.1977583807857,746.0758056381032,834688
2018-03-16,727.7820434570312,748.8460719517725,726.0147939257259,741.776957214903,1419793
2018-03-19,732.3196411132812,738.051336895454,725.3460895728026,732.1286312318686,1196025
2018-03-20,737.2393798828125,739.3887658299927,723.3877815565401,726.0148088253159,975082
2018-03-21,733.5137939453125,745.1205020104998,730.7912615872209,737.1916673041178,758910
2018-03-22,724.5819091796875,740.3440733213682,723.1489851668074,734.612377269848,729009
2018-03-23,701.6551513671875,719.280129049762,698.7415507592317,717.4173161017806,1701513
2018-03-26,707.052490234375,710.7303051848421,694.5860047689309,701.6551198363798,1276440
2018-03-27,715.2679443359375,719.1368277326152,707.6734349686335,707.6734349686335,949924
2018-03-28,702.9447631835938,721.907160078001,700.0789150358493,715.6978224245546,2223129
2018-04-02,742.3501586914062,745.0249968810934,706.9091940421642,709.583973926023,2124403
2018-04-03,753.2403564453125,763.2708240961379,732.0808227929082,738.4334756274275,2357152
2018-04-04,740.5352172851562,760.6916604729703,736.618522932386,756.5839562102681,1480947
2018-04-05,751.5208129882812,754.6732338228326,744.6905192585689,747.9862558016176,660905
2018-04-06,772.8713989257812,805.1121876376154,750.183436498935,752.7627112570466,5616503
2018-04-09,758.3511352539062,781.6123035892092,755.628602927258,773.5879057225178,1897323
2018-04-10,754.3868408203125,769.0026560378778,750.5179571312268,763.2709592226886,1135605
2018-04-11,754.3389282226562,763.1752922704344,746.1712153500517,756.5838190097627,1208659
2018-04-12,738.7677612304688,753.4791363108799,737.478153067511,750.2311522107927,1138426
2018-04-13,744.9771728515625,747.7475159391103,739.3410400368593,739.3887925095769,1070284
2018-04-16,758.8765258789062,761.8378786365435,736.3318213834093,736.5228895658621,1703440
2018-04-17,769.05029296875,772.8236711329748,759.5452188505104,759.5452188505104,2205548
2018-04-18,755.19873046875,776.6925913224887,752.2851298808534,773.7789907345922,1273598
2018-04-19,755.0076904296875,759.4497784941557,747.986385611225,756.7272460067921,892965
2018-04-20,764.1306762695312,765.754610259959,749.9924452722996,754.6733539546034,1414151
2018-04-23,775.5462036132812,781.32571034658,761.7424158313617,763.2708447638773,2168704
2018-04-24,783.0929565429688,795.7026992518524,777.6000812759702,779.3673308656306,2164708
2018-04-25,778.268798828125,788.1081986163517,775.2118826389932,777.7911574956303,739684
2018-04-26,757.2525024414062,783.2839523893836,754.3866547407115,776.6447268882766,2498590
